Stand,Plot,Canopy,Species,Rep,Year,Month,Day,Doy,QC,Season,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,10,1436.2,1.17,0.0236,903,0.234,0.976,6,1,2.84,14.94,15.32,14.89,1000.42,998.73,7.513,7.792,43.58,45.19,500,1499,10,98.88,-0.278,0.21,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,11,1580.2,1.17,0.0226,1.15E+03,0.225,0.981,6,1,2.84,14.98,15.36,14.93,1249.47,1247.73,7.524,7.792,43.53,45.08,500.4,1499,3,98.88,-2.01,0.235,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,C,3,12,1724.2,1.55,0.0214,1.36E+03,0.213,0.977,6,1,2.84,14.97,15.33,14.92,1499.91,1497.67,7.545,7.798,43.68,45.14,500.6,1500,3,98.88,-4.66,0.254,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,1,87.9,0.23,0.03,381,0.279,0.921,6,1,2.84,14.38,14.7,14.32,400.03,399.62,7.327,7.66,44.07,46.07,499.7,1500,6,98.9,2.33,0.139,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,2,172.3,0.0909,0.0279,389,0.252,0.891,6,1,2.84,14.45,14.39,14.42,399.88,399.65,7.329,7.629,43.88,45.68,499.6,1001,9,98.9,2.47,0.135,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,3,256,0.247,0.0268,379,0.237,0.87,6,1,2.84,14.48,14.18,14.48,399.79,399.38,7.329,7.611,43.8,45.49,499.8,749,5,98.91,2.33,0.13,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,4,340,0.114,0.0249,387,0.214,0.848,6,1,2.84,14.46,13.94,14.5,399.67,399.43,7.33,7.585,43.87,45.39,499.4,500,23,98.91,2.38,0.126,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,5,422.6,0.251,0.0249,378,0.207,0.82,6,1,2.84,14.45,13.67,14.52,399.69,399.29,7.334,7.581,43.91,45.39,500,251,16,98.9,2.32,0.134,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,6,504.4,0.288,0.0242,375,0.197,0.804,6,1,2.84,14.4,13.5,14.5,399.51,399.07,7.341,7.576,44.1,45.51,499.7,125,5,98.9,2.2,0.129,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,7,587.4,0.191,0.0237,381,0.191,0.791,6,1,2.84,14.35,13.38,14.47,399.58,399.26,7.351,7.578,44.3,45.67,500,59,6,98.9,2.15,0.131,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,8,669.6,0.0508,0.0232,391,0.185,0.788,6,1,2.84,14.37,13.35,14.49,399.59,399.44,7.36,7.581,44.29,45.62,499.8,30,9,98.89,2.3,0.128,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,9,753.4,0.144,0.0229,384,0.182,0.782,6,1,2.84,14.36,13.3,14.5,399.55,399.29,7.372,7.589,44.4,45.71,499.9,21,3,98.9,2.2,0.127,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,10,836.8,-0.0742,0.0235,400,0.186,0.779,6,1,2.84,14.36,13.28,14.5,399.79,399.79,7.385,7.606,44.48,45.81,499.8,12,3,98.9,2.36,0.128,111115,
GR,15,Quru,Acsa,S7,2016,10,8,282,Q,3,11,919.2,-0.229,0.0225,411,0.177,0.776,6,1,2.84,14.36,13.26,14.49,399.79,399.98,7.403,7.614,44.58,45.85,499.8,1,1,98.89,2.27,0.123,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,1,150.2,5.08,0.0886,295,0.668,0.76,6,1,2.84,13.64,13.92,13.65,400.41,393.99,7.649,8.445,48.29,53.31,499.6,1498,4,98.94,2.35,0.127,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,2,296.2,4.19,0.09,215,0.702,0.787,6,1,2.84,13.76,14.12,13.74,300.11,294.83,7.555,8.391,47.33,52.56,499.6,1498,3,98.94,2.23,0.107,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,3,442.6,2.32,0.0917,152,0.729,0.803,6,1,2.84,13.85,14.23,13.81,199.04,196.08,7.479,8.347,46.58,51.98,499.9,1501,2,98.94,2.17,0.0877,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,4,588.2,0.941,0.0943,80.4,0.765,0.819,6,1,2.84,13.95,14.36,13.91,99.24,98.02,7.41,8.321,45.85,51.48,499.6,1499,4,98.94,1.74,0.0656,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,5,733.2,0.128,0.0942,46.6,0.777,0.833,6,1,2.84,14.05,14.46,14,49.65,49.45,7.359,8.285,45.23,50.93,499.6,1498,4,98.93,1.54,0.0481,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,6,880.2,5.39,0.0965,297,0.795,0.833,6,1,2.84,14.06,14.46,14.02,400.84,393.99,7.341,8.288,45.09,50.91,499.7,1497,4,98.93,2.35,0.128,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,7,1026.6,5.48,0.0978,296,0.807,0.833,6,1,2.84,14.06,14.45,14.01,400.08,393.12,7.312,8.273,44.92,50.82,499.4,1503,4,98.93,2.38,0.126,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,8,1172.8,7.1,0.1,466,0.819,0.828,6,1,2.84,14.05,14.41,13.99,599.48,590.37,7.309,8.284,44.93,50.92,499.6,1501,4,98.93,2.02,0.165,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,9,1318.8,7.84,0.101,652,0.828,0.832,6,1,2.84,14.08,14.46,14.02,800.6,790.4,7.308,8.294,44.83,50.88,499.7,1503,4,98.93,1.25,0.187,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,10,1463.2,8.33,0.0992,838,0.813,0.829,6,1,2.84,14.01,14.41,13.95,999.71,988.74,7.306,8.274,45.02,50.99,499.7,1500,4,98.93,0.154,0.208,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,11,1609.4,8.75,0.0977,1.08E+03,0.818,0.846,6,1,2.84,14.13,14.57,14.07,1251.04,1239.32,7.3,8.274,44.63,50.59,499.7,1500,4,98.92,-1.69,0.241,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,C,3,12,1755.8,9.04,0.0919,1.31E+03,0.77,0.845,6,1,2.84,14.11,14.51,14.02,1500.65,1488.41,7.302,8.219,44.71,50.32,499.5,1501,4,98.93,-4.02,0.263,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,1,89.4,4.38,0.0892,309,0.687,0.775,6,1,2.84,15.14,15.32,15.14,399.37,393.79,9,9.817,51.58,56.26,499.7,1499,4,98.97,1.99,0.124,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,2,176.4,4.23,0.0852,308,0.615,0.726,6,1,2.84,14.88,14.63,14.91,399.02,393.65,8.818,9.549,51.39,55.65,499.8,1001,1,98.96,2.24,0.125,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,3,261.4,4.48,0.0818,300,0.565,0.694,6,1,2.84,14.61,14.13,14.68,398.86,393.22,8.665,9.337,51.38,55.37,499.8,750,3,98.96,2.08,0.124,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,4,346.7,4.37,0.0804,300,0.533,0.666,6,1,2.84,14.43,13.69,14.51,398.8,393.3,8.525,9.159,51.14,54.95,499.9,506,4,98.96,2.29,0.13,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,5,432.5,4.03,0.0782,305,0.505,0.648,6,1,2.84,14.32,13.34,14.43,398.64,393.56,8.386,8.986,50.66,54.29,500,247,2,98.95,2.2,0.117,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,6,517.1,3.73,0.078,313,0.497,0.64,6,1,2.84,14.23,13.12,14.37,399.66,394.95,8.253,8.844,50.15,53.74,499.8,125,3,98.95,1.96,0.115,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,7,602.7,2.54,0.0783,339,0.488,0.626,6,1,2.84,14.08,12.86,14.23,399.41,396.13,8.149,8.729,50,53.56,500,60,3,98.95,2.19,0.128,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,8,687.5,1.64,0.0782,359,0.481,0.618,6,1,2.84,13.93,12.67,14.09,399.15,396.95,8.047,8.619,49.86,53.4,500,30,3,98.95,2.03,0.127,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,9,772.3,1.04,0.08,373,0.492,0.619,6,1,2.84,13.85,12.59,14.01,399.22,397.74,7.948,8.534,49.5,53.15,499.8,19,2,98.95,2.16,0.131,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,10,857.7,0.765,0.0797,379,0.484,0.61,6,1,2.84,13.68,12.42,13.84,399.46,398.31,7.88,8.456,49.62,53.25,499.7,9,4,98.95,1.97,0.129,111115,
GR,16,Acsa,Quru,N2,2016,10,8,282,Q,3,11,941.1,-0.112,0.0776,398,0.468,0.607,6,1,2.84,13.55,12.29,13.7,399.36,399.27,7.812,8.37,49.61,53.15,499.5,1,2,98.94,2.08,0.129,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,1,153.1,6.48,0.0902,269,0.782,0.873,6,1,2.84,14.08,14.69,14.21,399.56,391.41,7.202,8.133,44.17,49.88,499.9,1498,3,98.9,6.32,0.136,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,2,303.2,4.99,0.0931,202,0.822,0.89,6,1,2.84,14.31,14.91,14.34,299.77,293.49,7.225,8.204,43.65,49.56,499.4,1499,5,98.89,6.1,0.128,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,3,453.1,2.94,0.0953,143,0.859,0.91,6,1,2.84,14.47,15.14,14.5,199.92,196.18,7.241,8.265,43.3,49.42,499.3,1499,5,98.89,5.76,0.119,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,4,603.2,1.05,0.0975,80.3,0.884,0.915,6,1,2.84,14.47,15.24,14.57,100.71,99.35,7.267,8.319,43.45,49.74,500,1500,6,98.89,5.13,0.108,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,5,753.1,0.171,0.102,46.1,0.919,0.908,6,1,2.84,14.54,15.23,14.6,49.87,49.61,7.291,8.385,43.39,49.91,499.8,1500,5,98.88,4.56,0.108,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,6,904.2,6.46,0.105,286,0.935,0.901,6,1,2.84,14.57,15.21,14.6,400.79,392.59,7.313,8.426,43.44,50.05,499.8,1499,6,98.88,6.51,0.132,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,7,1054.2,6.34,0.11,291,0.961,0.888,6,1,2.84,14.49,15.14,14.55,399.49,391.43,7.334,8.478,43.8,50.63,499.9,1499,3,98.89,6.47,0.135,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,8,1205.3,8.66,0.113,454,0.976,0.874,6,1,2.84,14.42,15.04,14.48,598.95,587.87,7.351,8.513,44.09,51.06,499.9,1501,6,98.88,6.51,0.145,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,9,1355.4,9.69,0.115,637,0.998,0.878,6,1,2.84,14.41,15.11,14.51,798.98,786.39,7.364,8.553,44.2,51.33,499.3,1499,6,98.88,6.24,0.153,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,10,1506.4,10.5,0.116,824,1,0.874,6,1,2.84,14.39,15.07,14.47,1001.03,987.19,7.361,8.551,44.24,51.39,499.7,1500,6,98.88,5.49,0.154,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,11,1656.5,10.8,0.118,1.07E+03,1.01,0.874,6,1,2.84,14.42,15.09,14.5,1250.57,1236.11,7.368,8.573,44.2,51.43,499.9,1499,7,98.89,4.56,0.169,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,C,3,12,1806.6,11.4,0.116,1.30E+03,1.01,0.881,6,1,2.84,14.44,15.15,14.54,1499.72,1484.29,7.369,8.567,44.14,51.32,499.7,1499,6,98.88,2.9,0.174,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,1,93.1,5.17,0.0699,268,0.628,0.899,6,1,2.84,14.15,14.7,14.19,399.84,393.37,7.139,7.883,43.58,48.12,502.8,1499,4,98.89,6.26,0.137,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,2,183,5.18,0.071,270,0.585,0.825,6,1,2.84,14.06,13.96,14.18,399.88,393.4,7.142,7.837,43.85,48.12,500.8,1000,4,98.89,6.39,0.134,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,3,273,5.31,0.0725,269,0.562,0.777,6,1,2.84,14.08,13.46,14.22,399.69,393,7.134,7.808,43.75,47.88,496.2,751,5,98.89,6.25,0.134,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,4,362.9,5.15,0.0747,277,0.545,0.732,6,1,2.84,14.09,12.99,14.25,399.92,393.44,7.131,7.785,43.7,47.71,496.4,500,3,98.9,6.42,0.136,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,5,452,4.82,0.0749,285,0.516,0.691,6,1,2.84,14.01,12.53,14.16,399.64,393.6,7.135,7.751,43.96,47.75,498.6,252,4,98.9,6.22,0.133,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,6,542,4.14,0.0762,302,0.498,0.656,6,1,2.84,13.84,12.14,14.06,399.61,394.4,7.139,7.732,44.47,48.16,499.9,125,4,98.9,6.2,0.134,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,7,632.9,2.93,0.0786,331,0.504,0.644,6,1,2.84,13.82,12.02,14.08,399.63,395.87,7.141,7.741,44.54,48.28,499.9,60,5,98.89,6.26,0.137,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,8,722.8,1.79,0.0806,357,0.505,0.63,6,1,2.84,13.81,11.87,14.03,399.54,397.15,7.144,7.745,44.59,48.34,499.8,31,5,98.9,6.22,0.136,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,9,811.7,1.1,0.0813,372,0.511,0.632,6,1,2.84,13.79,11.91,14.05,399.63,398.07,7.149,7.757,44.68,48.48,500,20,5,98.9,6.33,0.134,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,10,900.8,0.599,0.0841,383,0.525,0.628,6,1,2.84,13.85,11.89,14.06,399.7,398.73,7.151,7.776,44.51,48.4,499.8,10,5,98.89,6.09,0.142,111115,
GR,16,Acsa,Quru,S7,2016,10,8,282,Q,3,11,991.8,0.000777,0.0832,395,0.52,0.629,6,1,2.84,13.81,11.9,14.05,399.49,399.24,7.161,7.78,44.69,48.56,499.9,0,4,98.9,6.01,0.133,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,1,153.6,6.2,0.094,280,0.721,0.774,6,1,2.84,13.67,13.95,13.8,400.9,393.12,7.485,8.343,47.15,52.56,499.8,1499,5,98.92,6.39,0.132,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,2,303.6,4.7,0.0975,212,0.769,0.797,6,1,2.84,13.71,14.14,13.88,300.55,294.64,7.399,8.314,46.48,52.23,499.8,1498,3,98.9,6.18,0.126,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,3,453.7,2.9,0.0987,145,0.787,0.806,6,1,2.84,13.81,14.2,13.92,199.22,195.55,7.341,8.278,45.82,51.67,500,1498,6,98.91,5.73,0.115,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,4,603.7,1.08,0.101,80.6,0.813,0.813,6,1,2.84,13.84,14.25,13.92,100.68,99.29,7.297,8.266,45.45,51.49,499.1,1499,3,98.9,5.07,0.109,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,5,753.8,0.0592,0.103,47.9,0.824,0.811,6,1,2.84,13.75,14.21,13.85,49.58,49.46,7.258,8.239,45.48,51.63,499.8,1499,3,98.91,4.58,0.104,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,6,903.9,5.79,0.107,299,0.855,0.807,6,1,2.84,13.72,14.17,13.85,399.88,392.53,7.223,8.241,45.35,51.74,499.8,1500,3,98.91,6.08,0.129,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,7,1055,6.15,0.109,294,0.87,0.812,6,1,2.84,13.71,14.21,13.85,399.61,391.82,7.2,8.236,45.23,51.74,499.9,1499,3,98.91,6.34,0.128,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,8,1205,8.12,0.112,462,0.905,0.821,6,1,2.84,13.78,14.31,13.93,599.92,589.53,7.172,8.249,44.85,51.58,499.9,1500,5,98.9,6.39,0.138,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,9,1355.9,8.85,0.114,650,0.921,0.824,6,1,2.84,13.83,14.34,13.95,800.42,788.92,7.155,8.252,44.6,51.44,499.4,1499,53,98.9,6.24,0.147,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,10,1505.9,9.55,0.115,838,0.941,0.834,6,1,2.84,14.04,14.45,14.02,1000.79,988.21,7.15,8.27,43.96,50.85,499.7,1499,4,98.9,5.5,0.156,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,11,1656.9,10,0.113,1.07E+03,0.933,0.842,6,1,2.84,13.99,14.5,14.12,1250.32,1236.91,7.129,8.24,43.98,50.84,499.9,1499,4,98.91,4.43,0.166,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,C,3,12,1807,10.3,0.108,1.31E+03,0.907,0.852,6,1,2.84,14.07,14.55,14.15,1500.77,1486.74,7.118,8.198,43.68,50.3,499.6,1500,4,98.89,2.79,0.174,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,1,98.4,5.41,0.076,274,0.58,0.765,6,1,2.84,14.84,14.94,15,401.97,395.2,8.811,9.5,51.46,55.49,500.1,1499,3,98.93,6.6,0.107,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,2,188.3,5.33,0.0779,279,0.538,0.693,6,1,2.84,14.74,14.06,14.91,401.24,394.6,8.639,9.278,50.78,54.54,500.4,1000,3,98.93,6.61,0.107,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,3,277.4,5.46,0.0789,277,0.515,0.655,6,1,2.84,14.54,13.51,14.79,400.32,393.54,8.481,9.092,50.5,54.14,500.8,751,5,98.92,6.47,0.115,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,4,367.3,5.38,0.0806,282,0.491,0.612,6,1,2.84,14.39,12.91,14.69,401.2,394.52,8.338,8.921,50.13,53.63,500.7,500,3,98.92,6.34,0.122,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,5,458.2,4.75,0.0817,296,0.467,0.574,6,1,2.84,14.34,12.37,14.6,400,394.09,8.22,8.774,49.58,52.92,500.9,250,4,98.92,6.4,0.129,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,6,548.2,3.86,0.083,316,0.45,0.545,6,1,2.84,14.2,11.95,14.44,400.52,395.67,8.134,8.669,49.51,52.76,500,125,2,98.92,6.38,0.132,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,7,638.2,3.05,0.0845,335,0.446,0.531,6,1,2.84,13.89,11.67,14.24,401.02,397.15,8.022,8.552,49.82,53.11,500.1,60,24,98.92,6.26,0.13,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,8,728.3,1.93,0.0882,360,0.456,0.521,6,1,2.84,13.79,11.46,14.1,401.3,398.77,7.919,8.461,49.5,52.89,500.4,30,6,98.93,6.14,0.133,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,9,817.4,1.16,0.0881,375,0.463,0.53,6,1,2.84,13.69,11.46,14.08,401.53,399.92,7.823,8.373,49.22,52.68,500.6,20,4,98.93,6.3,0.135,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,10,907.3,0.678,0.0901,383,0.47,0.527,6,1,2.84,13.72,11.34,13.98,400.1,399.06,7.735,8.295,48.57,52.09,499.7,10,3,98.93,6.12,0.135,111115,
GR,16,Acsa,Quru,S8,2016,10,8,282,Q,3,11,997.3,0.00879,0.0905,396,0.477,0.533,6,1,2.84,13.59,11.34,13.95,400.13,399.89,7.667,8.236,48.55,52.15,499.3,0,3,98.92,6.1,0.133,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,1,152.6,1.68,0.0358,316,0.349,0.965,6,1,2.84,14.9,15.38,14.91,399.78,397.6,7.566,7.982,43.98,46.4,500,1499,7,98.84,6.19,0.141,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,2,301.7,1.25,0.0349,236,0.352,0.996,6,1,2.84,15.04,15.68,15.05,299.68,298.05,7.595,8.014,43.76,46.17,499.7,1499,7,98.85,6.03,0.139,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,3,450.7,0.73,0.0381,165,0.387,1.01,6,1,2.84,15.26,15.82,15.17,199.89,198.92,7.619,8.08,43.28,45.9,499.4,1499,5,98.86,5.71,0.15,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,4,599.8,0.0781,0.0371,95.3,0.384,1.02,6,1,2.84,15.23,15.99,15.31,100.52,100.38,7.637,8.094,43.47,46.07,500,1499,11,98.86,5,0.12,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,5,749.8,-0.195,0.0394,56.9,0.411,1.03,6,1,2.84,15.4,16.09,15.41,49.58,49.79,7.655,8.144,43.1,45.85,499.8,1500,47,98.86,4.57,0.114,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,6,899.9,1.92,0.0424,319,0.439,1.02,6,1,2.84,15.41,16.08,15.48,400.4,397.89,7.664,8.187,43.12,46.06,499.9,1500,8,98.86,6.4,0.142,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,7,1049.9,2.31,0.0448,307,0.466,1.03,6,1,2.84,15.56,16.18,15.6,399.66,396.67,7.685,8.24,42.82,45.91,499.7,1499,7,98.84,6.19,0.14,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,8,1200,2.89,0.0474,488,0.491,1.03,6,1,2.84,15.66,16.2,15.61,600.14,596.32,7.713,8.297,42.69,45.93,500.7,1500,9,98.83,6.42,0.153,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,9,1350.1,3.47,0.0485,666,0.501,1.02,6,1,2.84,15.6,16.19,15.62,798.55,793.92,7.726,8.321,42.93,46.24,501,1500,10,98.84,6.05,0.162,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,10,1499.1,4.33,0.0456,826,0.476,1.03,6,1,2.84,15.68,16.25,15.7,1000.52,994.77,7.745,8.31,42.82,45.94,500.8,1499,18,98.84,5.14,0.172,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,11,1649.2,4.22,0.0413,1.06E+03,0.433,1.04,6,1,2.84,15.67,16.28,15.68,1249.94,1244.24,7.767,8.282,42.97,45.81,500.7,1500,23,98.83,4.13,0.176,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,C,3,12,1798.3,4.39,0.0384,1.28E+03,0.41,1.06,6,1,2.84,15.78,16.41,15.77,1499.13,1493.14,7.79,8.277,42.79,45.46,500.9,1500,10,98.82,2.77,0.185,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,1,93.2,1.88,0.0494,330,0.478,0.961,6,1,2.84,14.86,15.39,14.77,400.2,397.72,7.462,8.031,43.5,46.82,499.7,1499,6,98.87,6.28,0.139,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,2,183.2,1.78,0.0475,332,0.417,0.872,6,1,2.84,14.75,14.52,14.78,400.15,397.81,7.464,7.961,43.82,46.73,499.3,1001,6,98.86,6.41,0.136,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,3,272.2,1.72,0.0447,331,0.381,0.844,6,1,2.84,14.87,14.22,14.82,400.1,397.86,7.471,7.924,43.52,46.16,500,749,6,98.87,6.35,0.136,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,4,360.2,1.8,0.0433,326,0.349,0.8,6,1,2.84,14.77,13.76,14.85,400.02,397.69,7.473,7.889,43.81,46.25,499.7,500,6,98.86,6.3,0.141,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,5,449.2,1.67,0.0424,330,0.32,0.748,6,1,2.84,14.76,13.22,14.82,399.99,397.83,7.478,7.859,43.87,46.11,500,251,6,98.86,6.16,0.139,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,6,537.2,1.66,0.0412,328,0.301,0.723,6,1,2.84,14.53,12.96,14.81,399.86,397.73,7.49,7.848,44.6,46.73,500,125,6,98.86,6.1,0.137,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,7,625.3,1.56,0.0411,332,0.292,0.706,6,1,2.84,14.6,12.77,14.77,399.76,397.75,7.492,7.84,44.41,46.47,500,59,4,98.86,5.99,0.14,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,8,713.5,0.96,0.0412,356,0.288,0.693,6,1,2.84,14.54,12.64,14.77,399.63,398.34,7.495,7.838,44.6,46.64,499.9,29,5,98.86,6.27,0.138,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,9,801.6,1.04,0.0404,352,0.282,0.691,6,1,2.84,14.5,12.62,14.74,399.68,398.29,7.501,7.837,44.75,46.76,499.2,20,6,98.86,6.04,0.138,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,10,889.5,0.34,0.0397,381,0.272,0.681,6,1,2.84,14.51,12.51,14.72,399.65,399.11,7.514,7.839,44.8,46.74,498.8,11,4,98.86,6.13,0.138,111115,
GR,18,Acsa,Acsa,N1,2016,10,8,282,Q,3,11,977.5,-0.109,0.0389,400,0.273,0.695,6,1,2.84,14.64,12.67,14.76,399.84,399.84,7.528,7.853,44.51,46.43,499.3,1,6,98.86,6.01,0.142,111115,
GR,18,Acsa,Acsa,S6,2016,10,8,282,C,3,1,155.7,1.91,0.056,337,0.52,0.925,5.81,1,2.92,15.46,15.4,15.44,400.27,397.81,7.807,8.406,43.8,47.16,500.4,1500,16,98.89,2.17,0.109,111115,
GR,18,Acsa,Acsa,S6,2016,10,8,282,C,3,2,300.3,1.44,0.0562,251,0.535,0.945,5.81,1,2.92,15.58,15.61,15.54,298.54,296.69,7.823,8.438,43.55,46.97,500.7,1501,15,98.88,2.1,0.0896,111115,
GR,18,Acsa,Acsa,S6,2016,10,8,282,C,3,3,444.7,0.692,0.0565,175,0.548,0.964,5.81,1,2.92,15.7,15.8,15.65,199.22,198.29,7.838,8.469,43.3,46.78,500.5,1500,7,98.88,2.09,0.0625,111115,
GR,18,Acsa,Acsa,S6,2016,10,8,282,C,3,4,590.7,0.229,0.0572,90.9,0.558,0.969,5.81,1,2.92,15.77,15.87,15.71,99.21,98.88,7.862,8.504,43.23,46.76,500.4,1500,10,98.87,1.55,0.0349,111115,
